,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
79627,PECENYE TESTORI DARLETTO ASSORTI KG,Shirinliklar,6.1,2019-03-22,True,Nərimanov-2
79628,NID 5GR SEKERLI ZER POSET,Ziravorlar,0.55,2019-03-22,True,Nərimanov-2
79698,CER.BADAM CIY QABIQLI KG,Quruq mevalar,10.8,2019-09-04,True,Nərimanov-2
79699,AZERCAY 100GR QRANULIROVANNIY CAY QUTU,Choy,1.28,2019-09-04,True,Nərimanov-2
79730,NASTOYASAYA 0.5LT PLATINUM ARAQ,Vinolar,6.05,2019-10-23,False,Nərimanov-2
79731,QLAVPRODUKT 270GR TOMAT PASTASI S/Q,Konservalangan sabzavotlar,1.77,2019-10-23,False,Nərimanov-2
79732,TENNO REZIN ELCEK 8 ADET,"Yuvish vositalari, tozalagichlar",1.65,2019-10-23,False,Nərimanov-2
79770,CAPPY 500ML PORTAGAL SIRESI,Mevali sharbatlar,0.95,2019-04-19,False,Nərimanov-2
79771,HARIBO 70GR JELEBON FIZ MIX POSET,Shirinliklar,1.15,2019-04-19,False,Nərimanov-2
79772,EZEL PREMIUM 500ML SIVI KREM AMMONIA,Idish yuvish vositalari,2.35,2019-04-19,False,Nərimanov-2
79773,"QIZIL QUYU 1,5LT LIMONAD FEYXOA PL/Q",Mevali sharbatlar,1.4,2019-04-19,False,Nərimanov-2
79774,DONDURMA HAAGEN DAZS 80GR VANIL KARAMEL,Muzqaymoq,3.7,2019-04-19,False,Nərimanov-2
79775,SIRAB 0.5LT QAZLI SU PL/Q,Suvlar,0.37,2019-04-19,False,Nərimanov-2
79839,LAFARELLA 500GR SPAGETTI QALIN,Un mahsulotlari,1.0,2019-02-05,True,Nərimanov-2
79840,GREEN GARDEN 1LT M.SIRESI ALBALI S/Q,Mevali sharbatlar,4.28,2019-02-05,True,Nərimanov-2
79841,KARAMEL BAB.ASSORTI KG,Shirinliklar,5.25,2019-02-05,True,Nərimanov-2
79842,BAKER HOUSE 225GR BISKVIT PTIFUR KOKOSOVIY,Shirinliklar,4.0,2019-02-05,True,Nərimanov-2
79843,DRAJE ELIT SPESIYAL KG,Shirinliklar,23.65,2019-02-05,True,Nərimanov-2
79918,M&P 200GR KESMIK PEHRIZ 0.5% PACKA,Tvorog,1.11,2019-05-06,False,Nərimanov-2
79919,ECE 720GR YASIL ZEYTUN TUMSUZ S/Q,Zaytun,5.74,2019-05-06,False,Nərimanov-2
79920,NIKAI 2LT ELEKTRIK CAYNIKI,Maishiy buyumlar,13.2,2019-05-06,False,Nərimanov-2
79921,VILEDA 10AD ELCEK PUDRASIZ KICIK/ORTA,"Yuvish vositalari, tozalagichlar",5.42,2019-05-06,False,Nərimanov-2
79922,ROLLTON 65GR LAPSHA S QOVYADINOY,Un mahsulotlari,0.87,2019-05-06,False,Nərimanov-2
79923,IVANOVKA 750ML QIRMIZI SUFRE SERABI,Vinolar,4.2,2019-05-06,False,Nərimanov-2
79949,BINE T/E TAPOCKA N85,To'qimachilik,10.65,2019-05-08,False,Nərimanov-2
79950,CERKIZ 400GR KOLBASA KRAKOV TRADICIONNAYA,Kolbasa va sosiskalar,5.65,2019-05-08,False,Nərimanov-2
79951,BETA TEA 20X2GR BITKI CAY KAYISILI QUTU,Choy,1.85,2019-05-08,False,Nərimanov-2
79993,QIDAM 700GR QIRMIZI MERCIMEK POSET,Donli mahsulotlar,1.95,2019-08-09,False,Nərimanov-2
79994,MARYAM TELEFON AKSESUARI 9.40 AZN,Maishiy buyumlar,9.4,2019-08-09,False,Nərimanov-2
79995,TENEK 0.43GR UZUM SIRKESI PL/Q,Souslar,0.5,2019-08-09,False,Nərimanov-2
79996,YORK FIRCA QAB TEMIZLEMEK UCUN ART.NR041050,Maishiy buyumlar,1.34,2019-08-09,False,Nərimanov-2
79997,VILEDA MIKROFIBER PLUS TEMIZLIK BEZI,"Yuvish vositalari, tozalagichlar",4.17,2019-08-09,False,Nərimanov-2
79998,LUCK SIAM 300ML TERIYAKI SOUS S/Q,Souslar,5.4,2019-08-09,False,Nərimanov-2
79999,KENT 28GR OLIPS KONFET LIMON-PORTAGAL,Shirinliklar,0.5,2019-08-09,False,Nərimanov-2
80000,ESTRELLA 500ML PIVE 4.6% D/Q,Pivo,3.95,2019-08-09,False,Nərimanov-2
80001,KONFIROM 210GR DARENKA KEKS SOKOLADLI,Shirinliklar,1.5,2019-08-09,False,Nərimanov-2
80013,CARSKIY STOLNIK 100GR RUS XARDALI S/Q,Souslar,0.65,2019-02-21,False,Nərimanov-2
80014,TORRENT 244GR YASIL ZEYTUN TUMSUZ S/Q,Zaytun,2.3,2019-02-21,False,Nərimanov-2
80015,BOLSEVIK 112GR PECENYE YUBILEYNOE MOLOCNOE,Shirinliklar,0.65,2019-02-21,False,Nərimanov-2
80016,QADIN AYAQQABISI CESID,To'qimachilik,6.85,2019-02-21,False,Nərimanov-2
80017,"SANDORA 1,5LT ALMA SIRESI",Mevali sharbatlar,3.3,2019-02-21,False,Nərimanov-2
80018,VANISH 3*1 SAMPUN LIMONLU XALCA UCUN 450,"Yuvish vositalari, tozalagichlar",5.45,2019-02-21,False,Nərimanov-2
80019,TEKSTIL WAIKIKI KOFTA K/U 1149,To'qimachilik,42.0,2019-02-21,False,Nərimanov-2
80020,BIZIM TARLA 300GR BADIMCAN KURUSU S/Q,Konservalangan sabzavotlar,2.1,2019-02-21,False,Nərimanov-2
80021,BAGDAN 450GR ACIKA S/Q,Souslar,2.8,2019-02-21,False,Nərimanov-2
80157,CIPSIM 75GR CIPS KABAB BARBEKU,Quritilgan mevalar to'plami,1.05,2019-10-18,False,Nərimanov-2
80158,ABC 750ML YUMUSATICI KONSANTRE AMETIST,"Yuvish vositalari, tozalagichlar",3.42,2019-10-18,False,Nərimanov-2
80159,DR.OETKER 111GR PUDING CIKOLATALI,Ziravorlar,1.1,2019-10-18,False,Nərimanov-2
80160,ECOMAX 50*30SM BULASIK ALTLIQI,Maishiy buyumlar,6.15,2019-10-18,False,Nərimanov-2
80161,PECENYE TESTORI DARLETTO ASSORTI KG,Shirinliklar,6.1,2019-10-18,False,Nərimanov-2
80496,ABC 3L YUMSALDICI LAVANTA HUZURU,"Yuvish vositalari, tozalagichlar",6.95,2019-07-02,True,Nərimanov-2
80497,CER.COREK OTU KG,Ziravorlar,8.2,2019-07-02,True,Nərimanov-2
80498,"YENI RAKI 0,7LT","Viski, tekila va h.k",43.85,2019-07-02,True,Nərimanov-2
80499,SOKOLAD KRAS.OKT.ALENKA KREM-BRULE KG,Shirinliklar,10.8,2019-07-02,True,Nərimanov-2
80500,ADMIRAL 464ML UKSUS STOLOVOY PICEVOY 9% PL/Q,Souslar,3.2,2019-07-02,True,Nərimanov-2
80501,SAN-SLAVIA 500ML LIMONAD APELSIN S/Q,Mevali sharbatlar,2.0,2019-07-02,True,Nərimanov-2
80502,NESTLE 300GR FITNESS XLOPYA QUTU,Shirinliklar,3.85,2019-07-02,True,Nərimanov-2
80503,LA MONDE 290GR FINDIQLI,Shirinliklar,1.05,2019-07-02,True,Nərimanov-2
80564,KONFIROM 150GR DELIZIA PECENYE PORTAGAL DADLI,Shirinliklar,0.92,2019-10-08,False,Nərimanov-2
80565,PECENYE SUVOROV QALETKA KG,Shirinliklar,5.1,2019-10-08,False,Nərimanov-2
80566,MARS 182GR SOKOLAD PAKET,Shirinliklar,3.3,2019-10-08,False,Nərimanov-2
80618,JAN 30M FOLQA ALUMINIUM,Maishiy buyumlar,7.97,2019-10-02,True,Nərimanov-2
80619,MCVITIES 120GR DIGESTIVE DRAJE TUND SOKOLADLI,Shirinliklar,2.5,2019-10-02,True,Nərimanov-2
80620,PAP STAR TORT UCUN SAM 24-LU 12730,Bayram uchun aksessuarlar,2.05,2019-10-02,True,Nərimanov-2
80621,CAMPINA 290GR FRUTTIS YOQURT 5% SAFTALI,Yogurt,1.82,2019-10-02,True,Nərimanov-2
80622,DAMLA 5LT QABYUYAN MAYE VIOLET FRESH,Idish yuvish vositalari,3.65,2019-10-02,True,Nərimanov-2
80623,CIHAN TEA 400GR CEYLON TEA EARL GREY FBOP,Choy,7.9,2019-10-02,True,Nərimanov-2
80657,AQROINVESTKOM 750ML CINAR SERAB QIRMIZI 13%,Vinolar,5.2,2019-10-12,False,Nərimanov-2
80658,BICAQ KIVI,Idish-tovoq,0.75,2019-10-12,False,Nərimanov-2
80659,PANASONIC 2AD BATAREYKA SIZE XL LR20APB/2BP,Batareya,9.69,2019-10-12,False,Nərimanov-2
80660,BORGES 500ML ZEYTUN YAGI ROBUST EXT.VIR.S/Q,Yog'lar,12.55,2019-10-12,False,Nərimanov-2
80661,MOCUZE 5L QARGIDALI YAGI,Yog'lar,19.75,2019-10-12,False,Nərimanov-2
80818,MC CAIN 2.5KG KARTOFEL CATERPAK,Konservalar,8.5,2019-03-17,True,Nərimanov-2
80819,VOLOJKA 800GR QRECNEVAYA KRUPA,Donli mahsulotlar,2.6,2019-03-17,True,Nərimanov-2
80820,TRI KOROCKI 40GR SUXARIKI SIR-SEMQA,Quritilgan mevalar to'plami,0.22,2019-03-17,True,Nərimanov-2
80821,MAMEDOFF 1LT ARAQ SOFT,Aroq,14.25,2019-03-17,True,Nərimanov-2
80822,KONFET KONFIROM ORESHKIN PLITKA KG,Shirinliklar,9.25,2019-03-17,True,Nərimanov-2
80984,BOSQAB 21SM TEKLI DAYAZ GUL,Idish-tovoq,1.5,2019-05-24,True,Nərimanov-2
80985,ASTARACAY 100GR PURRENGI CAY,Choy,2.3,2019-05-24,True,Nərimanov-2
80986,DECOMATE 1KG SEKER XEMIRI QIRMIZI,Un mahsulotlari,7.55,2019-05-24,True,Nərimanov-2
80987,KERAMIKA BUKET CEREZLIK QAB,Idish-tovoq,1.63,2019-05-24,True,Nərimanov-2
80988,GALLINA BLANCA 100GR BULYON QOVYAJIY POSET,Ziravorlar,0.9,2019-05-24,True,Nərimanov-2
80989,PENDIR M&P YATAQ 40% KG,Pishloqlar,7.2,2019-05-24,True,Nərimanov-2
81041,"GP 13G-U2 GREENCELL D 1,5V",Batareya,3.58,2019-09-08,False,Nərimanov-2
81042,BIZIM ASCI 800GR POPKORN,Konservalangan sabzavotlar,2.05,2019-09-08,False,Nərimanov-2
81043,ORBIT 13.6GR SAQQIZ MYATA,Saqichlar,0.55,2019-09-08,False,Nərimanov-2
81044,COREK IVANOVKA KEND LAVASI,Non,0.55,2019-09-08,False,Nərimanov-2
81045,CLIN 500ML CAM SIL PORTAGAL PL/Q,"Yuvish vositalari, tozalagichlar",3.32,2019-09-08,False,Nərimanov-2
81046,UMID 400GR DAG BALI S/Q,Shirinliklar,11.7,2019-09-08,False,Nərimanov-2
81047,WILLIAM LAWSONS 1LT SCOTCH VISKI,"Viski, tekila va h.k",37.63,2019-09-08,False,Nərimanov-2
81082,PENDIR VESTA YAYLAQ ORDUBAD KG,Pishloqlar,7.95,2019-01-16,True,Nərimanov-2
81083,NOXES 1L YUZEY TEMIZLEYICI MOR CICEK BAHCESI,"Yuvish vositalari, tozalagichlar",2.95,2019-01-16,True,Nərimanov-2
81172,KOLBASA NAX.DADI KRAKOV/OXOT KG,Kolbasa va sosiskalar,8.65,2019-09-13,False,Nərimanov-2
81173,GREENFIELD 100GR QARA CAY SPRING MELODY QUTU,Choy,2.35,2019-09-13,False,Nərimanov-2
81174,KRISTALL PLUS 1LT NASHE VREMYA ARAQ,Aroq,6.9,2019-09-13,False,Nərimanov-2
81175,FANAT 35GR SUXARI QIRMIZI KURULU,Quritilgan mevalar to'plami,0.2,2019-09-13,False,Nərimanov-2
81176,MILKA 156GR PECENYA KAKAOLU-ICLIKLI-SUD.SENSATIONS,Shirinliklar,5.1,2019-09-13,False,Nərimanov-2
81177,ZEFIR NALCIK-SL.BELO-ROZOVIY KG,Shirinliklar,5.6,2019-09-13,False,Nərimanov-2
81178,DROBIMEX 250GR HINDUSKA KOLBASA,Kolbasa va sosiskalar,2.15,2019-09-13,False,Nərimanov-2
81179,SARDELKA RUBLEV QOVYAJI-LYUKS  KG,Kolbasa va sosiskalar,34.85,2019-09-13,False,Nərimanov-2
81180,DONDURMA LEDO 160ML MAXIMO SOKOLAD-FINDIQ-VANIL,Muzqaymoq,3.6,2019-09-13,False,Nərimanov-2
81313,PORTABLE EL TEREZI ELEKTRON,Maishiy buyumlar,4.2,2019-08-26,False,Nərimanov-2
81314,DONDURMA CELNI XOLOD 100GR PLOMBIR NA SLIVKAX,Muzqaymoq,1.9,2019-08-26,False,Nərimanov-2
81315,MVT.XIYAR TIKANLI KG,Sabzavotlar,2.95,2019-08-26,False,Nərimanov-2
81316,CAGLA 325GR TRUFFINO TRUFFLE CIYELEKLI CANTA,Shirinliklar,15.7,2019-08-26,False,Nərimanov-2
81421,BOROWSKI 250GR PECENYE DORDKUNCLU-CEMLI,Shirinliklar,1.42,2019-10-03,False,Nərimanov-2
81422,RICHARD 90GR ROYAL CEYLON CAY,Choy,2.9,2019-10-03,False,Nərimanov-2
81423,LAV MISKET MIS509 SUSE RUMKA 6LI,Maishiy buyumlar,7.66,2019-10-03,False,Nərimanov-2
81424,JALE 1.5LT TEBII BULAQ SUYU QAZSIZ PL/Q,Suvlar,0.65,2019-10-03,False,Nərimanov-2
81425,NESCAFE 100GR KOFE CLASSIC S/Q,"Kofe, kakao va h.k",4.35,2019-10-03,False,Nərimanov-2
81426,MARMELAD SOLIDARNAST JOLLY GALARETKI KG,Shirinliklar,7.95,2019-10-03,False,Nərimanov-2
81427,DONDURMA CELNI XOLOD 70GR ESKIMO PARTE BENE,Muzqaymoq,2.1,2019-10-03,False,Nərimanov-2
81428,FINAL 4KG ANA-BALA ERIDILMIS BITKI YAGI PL/Q,Yog'lar,18.3,2019-10-03,False,Nərimanov-2
81429,ERNET 750ML ASPIRNET COK AMACLI TEMIZLIK,"Yuvish vositalari, tozalagichlar",3.87,2019-10-03,False,Nərimanov-2
81468,DONDURMA LEDO 120ML KORNET COOKIE,Muzqaymoq,2.0,2019-07-02,False,Nərimanov-2
81469,XLIBODAR 300GR SUXARI NOVOKIYEVSKIE POSET,Shirinliklar,1.55,2019-07-02,False,Nərimanov-2
81470,"PFANNER 0,33LT GREEN TEA D/Q",Yaxna choylar,2.15,2019-07-02,False,Nərimanov-2
81471,SAM CANDLES 4-LU QIZILI SW 40/80 213,Maishiy buyumlar,6.49,2019-07-02,False,Nərimanov-2
81472,REAL POWER 450ML QABYUYAN MAYE ALMA,Kiyim-kechak uchun,1.38,2019-07-02,False,Nərimanov-2
81473,ULKER 160GR DANKEK KEKS HINDISTAN CEVIZ POSET,Shirinliklar,1.7,2019-07-02,False,Nərimanov-2
81801,TACH TEMIZLIK BEZI 3-LU DESIKLI,"Yuvish vositalari, tozalagichlar",2.8,2019-04-22,False,Nərimanov-2
81802,TITIZ SUNGERLI CAMSIL,Maishiy buyumlar,4.45,2019-04-22,False,Nərimanov-2
81803,MVT.ARMUD ROSEN KG,Mevalar,4.9,2019-04-22,False,Nərimanov-2
81804,SIGARET DAVIDOFF RICH QS SILVER,Tamaki mahsulotlari,2.5,2019-04-22,False,Nərimanov-2
81805,ORION 360GR CHOCO PIE PECENYE DARK QUTU,Shirinliklar,3.5,2019-04-22,False,Nərimanov-2
81806,ULKER 45GR ICIMINO YOQURT BISKVITLI,Yogurt,0.32,2019-04-22,False,Nərimanov-2
81939,FINAL 3KG KELLE QEND PAKET,Shirinliklar,5.7,2019-01-22,False,Nərimanov-2
81940,CONTE PRESTIGE 12DEN QADIN KALQOT 5 NERO,Paypoq,5.55,2019-01-22,False,Nərimanov-2
81941,DEFENSE KOPUK APARATI DIVAR UCUN,Maishiy buyumlar,10.99,2019-01-22,False,Nərimanov-2
81942,BAHAR 200ML M.SIRESI PORTAGAL T/P,Mevali sharbatlar,0.32,2019-01-22,False,Nərimanov-2
81943,BUJANINA S.D SEYKA DONUZ H/V VAKUM KG,Kolbasa va sosiskalar,13.95,2019-01-22,False,Nərimanov-2
82093,KOROPLAST 20*25SM 15-LI KILITLI POSET,Maishiy buyumlar,2.53,2019-01-25,True,Nərimanov-2
82094,TITIZ ARONI QIF AP-9320,Plastik idishlar,1.3,2019-01-25,True,Nərimanov-2
82095,DIET.SULA 60GR SOVURMA KARAMEL NAR,Diabet mahsulotlari,1.4,2019-01-25,True,Nərimanov-2
82096,PRIPRAVIC 57GR SREDIZEMNOMORSKIE TRAVI S/Q,Ziravorlar,4.25,2019-01-25,True,Nərimanov-2
82097,PARLAMENT 500ML ARAQ CLASSIC S/Q,Aroq,16.7,2019-01-25,True,Nərimanov-2
82180,DANONE AKTIVIA 870GR ICM.YOQURT PL/Q,Yogurt,4.4,2019-02-07,False,Nərimanov-2
82181,PUFI KUMAS POLAR BATTANIYE CUT KISILIK,To'qimachilik,8.64,2019-02-07,False,Nərimanov-2
82182,SOGAN KG,Sabzavotlar,0.52,2019-02-07,False,Nərimanov-2
82183,BARILLA 190GR SOUS PESTO-GENOVESE,Souslar,8.4,2019-02-07,False,Nərimanov-2
82184,ADONIS BAYAN BADY KOD:80070,To'qimachilik,8.9,2019-02-07,False,Nərimanov-2
82185,BIZIM TARLA 1.25KG SAFTALI POVIDLASI PL/Q,Shirinliklar,3.25,2019-02-07,False,Nərimanov-2
82186,AQUA VITA 0.5LT GULUSTAN PORTAGAL,Mevali sharbatlar,0.43,2019-02-07,False,Nərimanov-2
82255,EZEL 400GR YUYUCU TOZ AVTOMAT WHITE QUTU,Kiyim-kechak uchun,1.7,2019-03-13,False,Nərimanov-2
82256,CERNAYA KARTA 95GR KOFE PREMIUM KOLUMBIYA S/Q,"Kofe, kakao va h.k",7.65,2019-03-13,False,Nərimanov-2
82257,GOLDEN PLATE 200GR PENDIR BRINZA KECI,Pishloqlar,4.8,2019-03-13,False,Nərimanov-2
82258,NATURA MONSTER 200ML SAFTALI MEYVE SIRESI,Mevali sharbatlar,0.37,2019-03-13,False,Nərimanov-2
82259,ELLA PRIZMA 1LT ALBALI SIRESI,Mevali sharbatlar,1.05,2019-03-13,False,Nərimanov-2
82260,ULKER 100GR PECENYE SAKLIKOY SUDLU KREMALI,Shirinliklar,0.81,2019-03-13,False,Nərimanov-2
82261,MOHOBBAT 1KG DUYU,Donli mahsulotlar,3.43,2019-03-13,False,Nərimanov-2
82262,LAYS 150GR CIPS PAPRIKA,Quritilgan mevalar to'plami,2.2,2019-03-13,False,Nərimanov-2
82280,KOLBASA CERKIZ SER.QOST PREMIUM KG,Kolbasa va sosiskalar,25.4,2019-09-13,False,Nərimanov-2
82281,MVT.NAR KG,Mevalar,2.8,2019-09-13,False,Nərimanov-2
82282,BEHRE 150GR VITEKS 5LI MINI RULET SOKOLADLI,Shirinliklar,0.85,2019-09-13,False,Nərimanov-2
82283,NABEGHLAVI 1LT QAZLI SU,Suvlar,1.25,2019-09-13,False,Nərimanov-2
82355,BOL DAD 750GR VERMISEL QOVRULMUS POSET,Donli mahsulotlar,1.4,2019-02-22,True,Nərimanov-2
82356,DANONE RASTISKA 110GR YOQURT MORUQLU-BANANLI,Yogurt,0.75,2019-02-22,True,Nərimanov-2
82357,XIRDALAN PREMIUM 0.44L DRAFT PIVE S/Q,Pivo,1.5,2019-02-22,True,Nərimanov-2
82510,BENUTA 700GR YENI SOKOLAD YAGI,Shirinliklar,7.35,2019-02-06,False,Nərimanov-2
82511,CONTE NUANCE 20DEN QADIN KALQOT 2 BRONZ,Paypoq,4.39,2019-02-06,False,Nərimanov-2
82512,EDVIYYAT QABI 4-LU KERAMIKA,Maishiy buyumlar,45.3,2019-02-06,False,Nərimanov-2
82513,AIST 200GR BI-O-XI PERSOL BEZ XLORA,"Yuvish vositalari, tozalagichlar",1.55,2019-02-06,False,Nərimanov-2
82514,DONDURMA HAAGEN DAZS 100GR CHEESECAKE CIYELEKLI,Muzqaymoq,3.7,2019-02-06,False,Nərimanov-2
82692,POBI SPILKA,Plastik idishlar,2.02,2019-03-15,True,Nərimanov-2
82693,CEMPION N1 0.7LT VODKA S SEREBROM,Aroq,42.9,2019-03-15,True,Nərimanov-2
82694,ARGEM 500GR ALIMINIUM SAXLAMA QABI 5-LI,Plastik idishlar,1.6,2019-03-15,True,Nərimanov-2
82695,VKUS SCASTYA 170GR VAFLI UZUMLU QUTU,Shirinliklar,1.4,2019-03-15,True,Nərimanov-2
82696,SOLID 340GR NARSARAB S/Q,Souslar,2.0,2019-03-15,True,Nərimanov-2
82697,KONFET VKUS SCASTYA MARMELAD KG,Shirinliklar,3.9,2019-03-15,True,Nərimanov-2
82698,MARMELAD BOLLUQ ROYAL CELLI KG,Shirinliklar,3.9,2019-03-15,True,Nərimanov-2
82699,BALTIKA 0 PIVE 0.45LT D/Q,Pivo,1.5,2019-03-15,True,Nərimanov-2
82718,TESS 400GR QARA CAY EARL GREY QUTU,Choy,7.4,2019-04-15,True,Nərimanov-2
82719,ATENA 1KG BEYAZ PENDIR PL/Q,Pishloqlar,8.15,2019-04-15,True,Nərimanov-2
82720,CAN 800GR MARMELAD CIYELEK QUTU,Shirinliklar,4.0,2019-04-15,True,Nərimanov-2
82721,GLASS WARE KRISTAL  MEYVE QABI  QIZILI F911-B,Maishiy buyumlar,19.8,2019-04-15,True,Nərimanov-2
82722,HEYAT 0.5LT KONYAK 6 ILLIK,Konyak,21.6,2019-04-15,True,Nərimanov-2
82730,AS SUZEN DEMIR 32SM,Maishiy buyumlar,15.85,2019-06-05,True,Nərimanov-2
82731,ANL 20GR YUMURTA SURPRISE KIDDY KIDDY,Shirinliklar,0.8,2019-06-05,True,Nərimanov-2
82732,CETIR CESID KAPITAN,Plastik idishlar,3.49,2019-06-05,True,Nərimanov-2
82733,KONFET SLADUNICA PERFFE SOKOLADNIY MUSS KG,Shirinliklar,7.4,2019-06-05,True,Nərimanov-2
82734,CAVENDISH&HARVEY 200GR MANPASI MIXED FRUIT D/Q,Shirinliklar,3.55,2019-06-05,True,Nərimanov-2
82782,KONFET ULDUZ TANGO ROCKY QIRMIZI/GOY KG,Shirinliklar,7.65,2019-09-09,False,Nərimanov-2
82783,GOY.KAHI EDED,Sabzavotlar,0.5,2019-09-09,False,Nərimanov-2
82784,KOLBASA DEL.DOKTOR/LYUBA PREMIUM KG,Kolbasa va sosiskalar,8.55,2019-09-09,False,Nərimanov-2
82785,STELLA 10METR FALQA,Maishiy buyumlar,2.65,2019-09-09,False,Nərimanov-2
82786,PENDIR PAK QIDA SULUQUNI AG-H/V 45% KG,Pishloqlar,11.2,2019-09-09,False,Nərimanov-2
82787,PACLAN PISEVAYA PLONKA 3M,Maishiy buyumlar,1.62,2019-09-09,False,Nərimanov-2
82788,BIZIM ASCI 35GR HIL UYUDULMUS,Ziravorlar,1.15,2019-09-09,False,Nərimanov-2
83049,DONDURMA CORNETTO 125ML CLASSICO CREAM,Muzqaymoq,1.6,2019-05-03,True,Nərimanov-2
83050,SMILE LIHT LED 4WFL  B35 830 E14 3849,Maishiy buyumlar,3.9,2019-05-03,True,Nərimanov-2
83051,SOKOLAD ROSHEN ANQAJE S SOK.OREX NACIN.KG,Shirinliklar,8.25,2019-05-03,True,Nərimanov-2
83052,KOLBASA H.D PEHRIZ/HEVESKAR BISMIS KG,Kolbasa va sosiskalar,7.05,2019-05-03,True,Nərimanov-2
83053,ABC OV 500GR TEMIZLEYICI TOZ,Idish yuvish vositalari,1.42,2019-05-03,True,Nərimanov-2
83054,EVDAR 800GR BULQUR,Donli mahsulotlar,1.68,2019-05-03,True,Nərimanov-2
83310,YEDDI GOZEL 750ML KEMSHIRIN SERAB,Vinolar,6.6,2019-06-24,True,Nərimanov-2
83311,ILGIM 100GR EDV. QURU SUD,Ziravorlar,1.4,2019-06-24,True,Nərimanov-2
83312,VITA 1000 1LT ALCA KOMPOTU S/Q,Kompotlar,1.39,2019-06-24,True,Nərimanov-2
83313,PEYMAN 140GR PREMIUM MIX CIG KARIS. CEREZ,Quritilgan mevalar to'plami,7.0,2019-06-24,True,Nərimanov-2
83314,MERRY YAGLI BISIRME KAGIZI 38SM*8M,Maishiy buyumlar,1.69,2019-06-24,True,Nərimanov-2
83315,XAN DUYU KHAN RICE 1KG BANKA,Donli mahsulotlar,4.35,2019-06-24,True,Nərimanov-2
83535,KONFET B&B AFRIKA S NACIKOY KG,Shirinliklar,7.15,2019-07-25,False,Nərimanov-2
83536,JINGO 500ML LIMON LIMONAD PL/Q,Mevali sharbatlar,0.9,2019-07-25,False,Nərimanov-2
83537,RAUCH 0.5LT MY TEA SOYUQ CAY LIMON PL/Q,Yaxna choylar,1.0,2019-07-25,False,Nərimanov-2
83538,"SMINT PASTILKA 5,6GR CIYELEK",Saqichlar,0.6,2019-07-25,False,Nərimanov-2
83539,MENTOS 54GR SAQQIZ WHITE NEJNAYA MYATA,Saqichlar,3.4,2019-07-25,False,Nərimanov-2
83540,TOYBOX 56GR KAKAOLU FINDIQ KREMASI,Shirinliklar,1.6,2019-10-09,True,Nərimanov-2
83541,SALINA 500GR RAFINE TUZ YODLU PL/Q,Ziravorlar,1.5,2019-10-09,True,Nərimanov-2
83542,HOFF MAYER QASIQ CENGEL BICAQ NABORU,Idish-tovoq,95.9,2019-10-09,True,Nərimanov-2
83543,BAN AKSESUAR HAMAM MACALKASI NO:345,"Yuvish vositalari, tozalagichlar",2.52,2019-10-09,True,Nərimanov-2
83584,CONFETTERIA 90GR RAFFAELLO KONFET QUTU,Shirinliklar,4.5,2019-06-06,True,Nərimanov-2
83585,CALVE 350GR KETCUP OSTRIY BRAZILSKIY PAKET,Souslar,1.93,2019-06-06,True,Nərimanov-2
83586,OGAS 200GR SARAY HELVASI ANTEP FISTIQLI,Shirinliklar,6.75,2019-06-06,True,Nərimanov-2
83755,VERO GRECO 1LT ZEYTUN YAGI PL/Q,Yog'lar,7.35,2019-06-30,False,Nərimanov-2
83756,TRI KOROCKI 100GR SUXARIKI XOLODEC S XRENOM,Quritilgan mevalar to'plami,0.5,2019-06-30,False,Nərimanov-2
83757,POBEDA 100GR SOKOLAD TEMNIY BEZ SAXARA PLITKA 57%,Shirinliklar,2.4,2019-06-30,False,Nərimanov-2
83758,STONE 35*43SM FIRIN TORBASI 8 EDED,Maishiy buyumlar,1.43,2019-06-30,False,Nərimanov-2
83759,SLOBODA 5LT GUNEBAXAN YAGI,Yog'lar,13.35,2019-06-30,False,Nərimanov-2
84284,VITA 1000 1LT ZOGAL KOMPOTU S/Q,Kompotlar,1.39,2019-07-05,True,Nərimanov-2
84285,PENTI 15DEN 500 SIYAH 3LU CORAB,Paypoq,3.79,2019-07-05,True,Nərimanov-2
84286,PAP STAR SAM MUSIQILI FEVVARE GUL  ART. 16002,Bayram uchun aksessuarlar,6.35,2019-07-05,True,Nərimanov-2
84287,ORTUK SOYUDUCU REFI UCUN 40*60 SM,Idish-tovoq,2.75,2019-07-05,True,Nərimanov-2
84288,RUSSKIY STANDART 0.7LT ORIGINAL ARAQ,Aroq,27.5,2019-07-05,True,Nərimanov-2
84289,HAME 105GR PASHTET IZ SVONOY PECENI+OREXI,Konservalar,1.25,2019-07-05,True,Nərimanov-2
84395,CER.QARPIZ QURUSU KG,Quruq mevalar,12.6,2019-09-19,False,Nərimanov-2
84396,"ABSERON SERAB 0,5LT NATURAL BALLI BIBER ARAGI",Aroq,8.0,2019-09-19,False,Nərimanov-2
84397,XORTICYA 0.7LT ARAQ PLATINUM S/Q,Aroq,11.55,2019-09-19,False,Nərimanov-2
84652,QIZIL QUYU 500ML LIMONAD BARBARIS S/Q,Mevali sharbatlar,1.0,2019-04-28,True,Nərimanov-2
84653,SAKURA MEYVE QABI,Maishiy buyumlar,12.55,2019-04-28,True,Nərimanov-2
