,mahsulot_nomi,mahsulot_turi,mahsulot_narhi,sotilgan_vaqti,bonus_karta,market_nomi
181349,VITA 1000 1LT GOYEM KOMPOTU S/Q,Kompotlar,1.39,2019-05-14,False,Xırdalan
181350,GREENFIELD 100GR QARA CAY EARL GREY FANTASY QUTU,Choy,2.35,2019-05-14,False,Xırdalan
181351,KREKER YASN P.ZABAVNIE JIVOTNIE KG,Shirinliklar,5.25,2019-05-14,False,Xırdalan
181352,NZS 0.33LT PREMIUM PIVE S/Q,Pivo,1.2,2019-05-14,False,Xırdalan
181353,BAGDAT 35GR DEVA LIMON DUZU PAKET,Ziravorlar,0.56,2019-05-14,False,Xırdalan
181354,"VISH BIO 1,25KG AVTOMAT YUYUCU TOZ AG/RENGLI",Kiyim-kechak uchun,4.28,2019-05-14,False,Xırdalan
181527,STOLICHNIY 0.7LT KLASSIK ARAQ,Aroq,6.85,2019-04-08,True,Xırdalan
181528,SEMEYNIY BUDJET 325GR QOVYADINA VISSIY D/Q,Konservalar,2.75,2019-04-08,True,Xırdalan
181529,KOLBASA BREST DOKTORSKAYA S MASLICEM KG,Kolbasa va sosiskalar,13.85,2019-04-08,True,Xırdalan
181530,PRIPRAVIC 15GR PRIPRAVA DLA RIBI POSET,Ziravorlar,0.5,2019-04-08,True,Xırdalan
181531,ROT FRONT 300GR VAFLI TOP.MOLOKO,Shirinliklar,2.2,2019-04-08,True,Xırdalan
181532,RUSSKIY PR. 220GR KISEL LESNIE YAQODI,"Kofe, kakao va h.k",1.4,2019-04-08,True,Xırdalan
181533,PRYANIKI DELISIYA SERQLI ASSORTI KG,Shirinliklar,5.75,2019-04-08,True,Xırdalan
181534,"GOLD BAKU KONYAK 0,5LT 40% 8-ILLIK",Konyak,26.4,2019-04-08,True,Xırdalan
181552,FANTA 2LT YASIL ALMA,Gazli ichimliklar,1.48,2019-03-31,False,Xırdalan
181553,BIZIM SUFRE 350GR KETCUP ACILI PL/Q,Souslar,1.65,2019-03-31,False,Xırdalan
181554,FRENCH COW 908GR ERIDILMIS KERE YAGI 99.8% D/Q,Yog'lar,20.3,2019-03-31,False,Xırdalan
181555,BETA TEA 25X2GR YASIL CAY JASMINE GREENERGY QUTU,Choy,1.7,2019-03-31,False,Xırdalan
181556,TIMOSA 40GR KOZINAK PODSOLNECNIY POSET,Quritilgan mevalar to'plami,0.3,2019-03-31,False,Xırdalan
181557,CHULIUXIANG BALACA METBEX TAXTASI,Idish-tovoq,3.08,2019-03-31,False,Xırdalan
181582,BEBETO 35GR JELEBON DRINK COLA,Shirinliklar,0.5,2019-02-22,True,Xırdalan
181583,KONFET SHIRIN SWEETY SHARON ASSORTI KG,Shirinliklar,10.15,2019-02-22,True,Xırdalan
181584,KOFE DEMLEYEN DEMIR ORTA,Plastik idishlar,8.09,2019-02-22,True,Xırdalan
181585,ZOLOTOE SOLNISKO 900ML MAYONEZ PROVANSL 67% PL/Q,Souslar,3.3,2019-02-22,True,Xırdalan
181586,NID 25GR EDV.XMELI-SUNELI POSET,Ziravorlar,0.65,2019-02-22,True,Xırdalan
181587,SEVILEN DAD 350GR ERISTE QOVRULMUS POSET,Donli mahsulotlar,0.57,2019-02-22,True,Xırdalan
181588,IVANOVKA 750ML AG SUFRE SERABI,Vinolar,4.2,2019-02-22,True,Xırdalan
181589,K.MARKA 350GR  ADJIKA,Souslar,1.5,2019-02-22,True,Xırdalan
181590,MVT.MANDAROZ KG,Mevalar,2.65,2019-02-22,True,Xırdalan
181866,CINQILLI 10LT QAZSIZ SU PL/Q,Suvlar,3.55,2019-09-19,False,Xırdalan
181867,DELSTER 1LT PIVE ALKOQOLSUZ LIMON PL/Q,Pivo,1.45,2019-09-19,False,Xırdalan
181868,INNAMORE COLLANT BELLA 15DEN KALQOTKA 2,Paypoq,3.85,2019-09-19,False,Xırdalan
181869,RUSSKIY PR.450GR QERKULES NEJNIY QUTU,Shirinliklar,1.95,2019-09-19,False,Xırdalan
181870,IRAK.P.BADYA YENI 1.6LT BD-900,Plastik idishlar,1.7,2019-09-19,False,Xırdalan
182073,PERWOLL 2L CAMASIR SUYU DEO-FRESH,"Yuvish vositalari, tozalagichlar",9.65,2019-03-24,True,Xırdalan
182074,CAMPINA 100GR NEJNIY YOQURT 5% SLIVOCNIY SAFTALI,Yogurt,0.49,2019-03-24,True,Xırdalan
182075,MPRO S.D. 500GR QATIQ QAYMAQLI 0.5% S/Q,Qatiq,1.2,2019-03-24,True,Xırdalan
182135,VAFLI KOLOM.SLIVOCNIE/SQUS ORIGINALNIE KG,Shirinliklar,5.85,2019-05-26,True,Xırdalan
182136,KEHRIZ 1.5LT TEBII SU,Suvlar,0.6,2019-05-26,True,Xırdalan
182137,LISOVA KAZKA 200GR  BREZEL KREKER PIKANTNIY POSET,Shirinliklar,1.16,2019-05-26,True,Xırdalan
182138,KONFET SLADUNICA CIZI IN KEYK KG,Shirinliklar,7.05,2019-05-26,True,Xırdalan
182139,KAVEH GULDAN  ORTA,Idish-tovoq,6.75,2019-05-26,True,Xırdalan
182140,CER.XURMA SARI KG,Quruq mevalar,5.5,2019-05-26,True,Xırdalan
182141,TENDIR T.BOYUK,Non,1.0,2019-05-26,True,Xırdalan
182237,TUNDRA 0.5LT ARAQ,Aroq,10.7,2019-10-07,False,Xırdalan
182238,BOROWSKI 600GR PECENYE ASSORTI 1,Shirinliklar,2.85,2019-10-07,False,Xırdalan
182239,YURDUM 500GR MAKARON TEL SEHRIYAR QOVRULMUS,Donli mahsulotlar,0.7,2019-10-07,False,Xırdalan
182240,TERMINAL 1LT ARAQ S/Q,Aroq,8.8,2019-10-07,False,Xırdalan
182241,SOLEN 110GR BISCOLATA MOOD PECENYE,Shirinliklar,2.4,2019-10-07,False,Xırdalan
182242,CINAR 310GR BALLI FINDIQLI SOKOLAD QUTU,Shirinliklar,7.5,2019-10-07,False,Xırdalan
182336,WHITE BEAR 0.7LT ARAQ,Aroq,9.0,2019-07-26,False,Xırdalan
182337,LYUBIMIY 0.2LT M.SIRESI TROPIK MIKS,Mevali sharbatlar,0.38,2019-07-26,False,Xırdalan
182338,VANISH AGARDICI 100ML,"Yuvish vositalari, tozalagichlar",0.92,2019-07-26,False,Xırdalan
182430,THE BALVENIE 700ML VISKI 14IL QUTU,"Viski, tekila va h.k",134.38,2019-01-29,True,Xırdalan
182431,DONDURMA TITANIK 80GR PLOMBIR VANILLI 12%,Muzqaymoq,0.6,2019-01-29,True,Xırdalan
182432,VILEDA 10-LU TEMIZLIK BEZI BEZZY,"Yuvish vositalari, tozalagichlar",6.95,2019-01-29,True,Xırdalan
182433,DADLI NEMET 200GR AYRAN 1.4% PL/Q,Ayron,0.33,2019-01-29,True,Xırdalan
182585,BELQORODSKIE OVOSI 300GR QOROX D/Q,Konservalangan sabzavotlar,0.9,2019-05-31,False,Xırdalan
182586,DR.OETKER 115GR PUDING FINDIK-CIKOLATA,Ziravorlar,1.1,2019-05-31,False,Xırdalan
182587,"BELAYA BEREZKA 0,75LT ARAQ",Vinolar,17.4,2019-05-31,False,Xırdalan
182588,BEAM LIGHT LAMPA BLL-10W-A-830-E27,Maishiy buyumlar,3.4,2019-05-31,False,Xırdalan
182589,MASTER DAK 20GR SAXAR VANILINIY POSET,Ziravorlar,0.16,2019-05-31,False,Xırdalan
182590,SUN 250GR DAMLA SOKOLAD POSET,Shirinliklar,1.85,2019-05-31,False,Xırdalan
182591,ABC 750ML SUSE SILEN 1+1 HEDIYYELI,"Yuvish vositalari, tozalagichlar",3.4,2019-05-31,False,Xırdalan
182592,MVT.ALMA QIZIL EHMED KG,Mevalar,4.35,2019-05-31,False,Xırdalan
182593,TESS 25X1.8GR QARA CAY EARLY GREY QUTU,Choy,1.87,2019-05-31,False,Xırdalan
182638,KARAMEL TOKAY KRASAVKA SUPER KAKAO/MOL.KG,Shirinliklar,4.35,2019-07-19,False,Xırdalan
182639,FULL 500ML ENERGY DRINK,Energetik ichimliklar,1.0,2019-07-19,False,Xırdalan
182640,HALVA NES FISTIQLI KG,Shirinliklar,4.8,2019-07-19,False,Xırdalan
182641,CASKA RESIM,Maishiy buyumlar,2.1,2019-07-19,False,Xırdalan
182642,DONDURMA TITANIK 70GR BELIY PARUS,Muzqaymoq,0.5,2019-07-19,False,Xırdalan
182643,BIZIM TARLA 1LT FEYXOA KOMPOTU S/Q,Kompotlar,1.5,2019-07-19,False,Xırdalan
182644,TIBTRAP 125ML HESERATLARA QARSI KLEY,Hasharotlarga qarshi,2.92,2019-07-19,False,Xırdalan
182645,RAID MAX 300ML PROTIV LETAYUSHIX  MURAVE,Hasharotlarga qarshi,7.83,2019-07-19,False,Xırdalan
182646,FUWEI FRESH 24AD AGIZ TERAVET LIMON,Saqichlar,1.9,2019-07-19,False,Xırdalan
182699,HOLGAARDEN 0.33LT PIVE FILTREOLUNMAMIS S/Q,Pivo,3.35,2019-05-26,False,Xırdalan
182700,VILO AYAQQABI SUNGERI CODE:VPSA 140,Poyafzal aksessuarlari,1.52,2019-05-26,False,Xırdalan
182701,BANAT 730792 TEMIZLIK BEZI 3LU,"Yuvish vositalari, tozalagichlar",2.57,2019-05-26,False,Xırdalan
182702,STIEGL 0.33LT GOLDBRAU PIVE 5% S/Q,Pivo,4.45,2019-05-26,False,Xırdalan
182703,MULTIMIKS 330GR SOKOLADNO-MOLOCNAYA PASTA S/Q,Shirinliklar,2.2,2019-05-26,False,Xırdalan
182704,DIZEL 200GR SOUS CILI PL/Q,Souslar,0.65,2019-05-26,False,Xırdalan
182705,INNAMORE COLLANT BELLA 20DEN KALQOTKA 2,Paypoq,3.85,2019-05-26,False,Xırdalan
182706,FIRIN.SAMSA PENDIR ILE EDED,Shirinliklar,0.5,2019-05-26,False,Xırdalan
182707,KOLBASA SAB DADLI VAKUUM KG,Kolbasa va sosiskalar,10.7,2019-05-26,False,Xırdalan
182728,BEBETO 80GR JELEBON ALMALI SPAGHETTI,Shirinliklar,0.9,2019-01-06,False,Xırdalan
182729,SMART AYAQQABI SUNGERI QARA,Poyafzal aksessuarlari,1.45,2019-01-06,False,Xırdalan
182730,ATENA 1LT AYRAN NANELI PL/Q,Ayron,1.42,2019-01-06,False,Xırdalan
182731,DIET.SULA 60GR SOVURMA MULTIVITAMIN,Diabet mahsulotlari,1.4,2019-01-06,False,Xırdalan
182732,DANONE AKTIVIA 130GR YOGURT TVOROJNIY MORUQ,Yogurt,1.3,2019-01-06,False,Xırdalan
182733,CAVENDISH&HARVEY 200GR MANPASI ALMA D/Q,Shirinliklar,3.55,2019-01-06,False,Xırdalan
182734,CIF KREM 500ML CAMASIR SUYU KATKILI,"Yuvish vositalari, tozalagichlar",3.95,2019-01-06,False,Xırdalan
